INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (1, 24, 2698, '2021-11-08');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (778, 12, 139, '2022-09-22');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (779, 56, 3295, '2020-10-24');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (780, 96, 2138, '2022-01-20');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (781, 21, 4565, '2023-06-01');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (782, 50, 649, '2021-09-22');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (783, 41, 4457, '2022-07-08');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (784, 44, 4207, '2022-03-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (785, 4, 2199, '2022-07-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (786, 92, 397, '2022-06-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (787, 57, 206, '2021-07-16');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (788, 91, 5704, '2021-12-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (789, 59, 5224, '2021-05-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (790, 36, 5127, '2020-03-22');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (791, 4, 2515, '2021-05-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (792, 53, 3802, '2021-02-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (793, 68, 99, '2023-02-24');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (794, 79, 2364, '2022-05-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (795, 70, 3049, '2021-05-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (796, 62, 2388, '2021-07-09');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (797, 76, 1018, '2022-12-21');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (798, 82, 2604, '2023-01-18');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (799, 96, 3339, '2020-09-27');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (800, 52, 2324, '2022-01-06');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (801, 8, 4111, '2021-01-03');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (802, 1, 4565, '2021-11-26');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (803, 14, 1930, '2021-12-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (804, 21, 5821, '2020-03-31');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (805, 75, 3211, '2020-05-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (806, 75, 4852, '2020-07-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (807, 45, 3179, '2023-05-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (808, 74, 555, '2022-11-26');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (809, 27, 2281, '2023-07-10');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (810, 91, 2902, '2022-12-06');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (811, 49, 1448, '2023-11-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (812, 83, 5548, '2020-11-20');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (813, 98, 3667, '2020-09-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (814, 10, 3369, '2021-03-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (815, 9, 531, '2022-08-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (816, 54, 4589, '2022-04-20');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (817, 66, 1008, '2021-11-26');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (818, 18, 4945, '2022-10-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (819, 43, 913, '2022-11-19');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (820, 92, 2876, '2021-02-27');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (821, 3, 5210, '2020-01-03');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (822, 35, 5706, '2023-01-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (823, 36, 3143, '2022-01-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (824, 61, 26, '2023-08-26');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (825, 37, 928, '2022-01-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (826, 64, 5077, '2021-05-09');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (827, 19, 1518, '2020-09-23');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (828, 54, 4794, '2021-09-27');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (829, 95, 5197, '2020-06-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (830, 67, 2922, '2023-08-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (831, 3, 715, '2021-01-04');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (832, 14, 301, '2021-09-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (833, 19, 5776, '2020-02-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (834, 67, 4004, '2023-07-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (835, 87, 4036, '2022-05-25');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (836, 97, 2181, '2020-08-03');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (837, 18, 3498, '2022-09-30');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (838, 63, 3476, '2022-12-27');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (839, 22, 2639, '2021-06-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (840, 8, 87, '2023-11-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (841, 98, 4388, '2021-07-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (842, 1, 1134, '2020-08-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (843, 71, 684, '2020-06-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (844, 37, 3181, '2023-11-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (845, 41, 139, '2021-12-21');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (846, 40, 3087, '2020-11-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (847, 74, 1023, '2020-09-24');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (848, 26, 4027, '2022-01-10');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (849, 14, 3729, '2021-04-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (850, 80, 4580, '2020-09-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (851, 79, 1497, '2023-08-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (852, 5, 1880, '2022-11-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (853, 29, 4258, '2023-07-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (854, 9, 667, '2022-05-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (855, 92, 1928, '2022-12-26');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (856, 29, 4561, '2020-03-23');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (857, 90, 1831, '2021-08-22');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (858, 49, 2459, '2023-10-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (859, 97, 3762, '2022-12-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (860, 56, 4037, '2023-04-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (861, 40, 4076, '2022-03-06');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (862, 43, 388, '2023-10-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (863, 88, 1396, '2020-03-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (864, 52, 594, '2023-11-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (865, 33, 4817, '2021-11-11');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (866, 20, 5775, '2023-06-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (867, 69, 783, '2021-01-25');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (868, 28, 3242, '2020-07-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (869, 38, 1080, '2020-09-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (870, 23, 4393, '2023-01-31');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (871, 20, 2327, '2020-12-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (872, 82, 3635, '2020-12-25');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (873, 47, 3385, '2023-01-01');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (874, 70, 3528, '2020-12-04');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (875, 47, 3910, '2020-03-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (876, 46, 5457, '2020-01-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (877, 88, 3672, '2021-05-11');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (878, 22, 1505, '2023-05-30');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (879, 58, 2115, '2022-07-03');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (880, 97, 1883, '2023-02-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (881, 24, 1385, '2021-09-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (882, 99, 2154, '2023-03-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (883, 78, 270, '2020-02-04');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (884, 43, 1300, '2022-02-25');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (885, 91, 72, '2023-01-27');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (886, 65, 152, '2021-07-31');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (887, 15, 5673, '2020-01-25');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (888, 62, 1798, '2020-03-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (889, 74, 1039, '2022-09-10');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (890, 21, 4130, '2020-04-24');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (891, 32, 729, '2021-07-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (892, 82, 1654, '2023-05-19');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (893, 77, 2963, '2023-07-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (894, 89, 4354, '2020-01-31');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (895, 98, 1285, '2023-11-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (896, 77, 3352, '2022-04-23');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (897, 32, 1077, '2021-10-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (898, 3, 5511, '2020-09-30');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (899, 59, 700, '2021-12-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (900, 7, 4846, '2021-03-30');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (901, 74, 3258, '2021-05-23');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (902, 98, 3552, '2021-02-21');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (903, 40, 883, '2021-08-18');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (904, 8, 1629, '2020-08-20');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (905, 17, 2086, '2022-02-06');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (906, 11, 4307, '2023-08-24');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (907, 89, 1610, '2020-03-19');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (908, 86, 5738, '2021-10-08');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (909, 49, 5547, '2022-03-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (910, 44, 1769, '2021-12-21');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (911, 35, 1459, '2021-03-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (912, 52, 3913, '2021-12-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (913, 95, 3561, '2021-07-24');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (914, 69, 4674, '2021-10-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (915, 54, 611, '2021-01-22');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (916, 65, 3188, '2021-10-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (917, 44, 2227, '2022-10-23');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (918, 23, 4734, '2023-05-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (919, 42, 2048, '2022-12-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (920, 55, 2400, '2020-11-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (921, 36, 3398, '2020-09-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (922, 63, 4395, '2020-01-08');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (923, 15, 5450, '2023-07-19');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (924, 49, 3624, '2021-04-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (925, 59, 2950, '2021-12-19');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (926, 10, 4750, '2021-07-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (927, 74, 5113, '2023-11-30');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (928, 92, 1435, '2021-10-23');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (929, 20, 2981, '2022-09-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (930, 40, 2079, '2023-05-19');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (931, 45, 285, '2020-05-07');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (932, 80, 4903, '2020-12-09');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (933, 18, 4739, '2021-05-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (934, 43, 1012, '2020-03-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (935, 44, 4678, '2021-03-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (936, 6, 252, '2023-06-10');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (937, 2, 3078, '2022-02-20');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (938, 46, 3929, '2022-07-02');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (939, 6, 1862, '2021-11-12');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (940, 10, 3788, '2023-07-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (941, 43, 3509, '2023-07-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (942, 61, 2891, '2020-06-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (943, 50, 4640, '2021-09-19');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (944, 13, 1700, '2022-07-18');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (945, 90, 786, '2023-08-01');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (946, 32, 5424, '2023-04-20');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (947, 16, 4966, '2021-12-23');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (948, 74, 2680, '2022-06-03');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (949, 44, 3637, '2020-06-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (950, 56, 4237, '2022-09-05');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (951, 1, 374, '2021-08-21');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (952, 30, 1481, '2022-04-10');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (953, 24, 2566, '2021-11-06');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (954, 3, 563, '2022-02-22');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (955, 26, 2876, '2021-06-23');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (956, 46, 2482, '2021-04-25');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (957, 57, 3953, '2022-01-10');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (958, 22, 4958, '2020-11-20');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (959, 93, 4377, '2022-06-30');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (960, 59, 2703, '2023-07-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (961, 82, 1901, '2022-11-01');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (962, 70, 2277, '2023-03-29');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (963, 31, 358, '2020-01-06');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (964, 78, 880, '2021-10-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (965, 46, 3911, '2022-05-30');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (966, 32, 5728, '2020-12-22');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (967, 12, 2985, '2022-07-04');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (968, 45, 1576, '2023-09-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (969, 90, 926, '2022-06-30');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (970, 44, 4474, '2022-07-18');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (971, 77, 5045, '2023-06-21');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (972, 29, 3158, '2022-01-21');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (973, 30, 1487, '2020-09-09');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (974, 64, 2829, '2021-07-16');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (975, 63, 1546, '2023-03-01');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (976, 42, 2297, '2021-02-26');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (977, 39, 176, '2021-11-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (978, 10, 1397, '2023-11-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (979, 84, 5160, '2021-08-26');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (980, 24, 122, '2022-09-17');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (981, 96, 4935, '2020-06-13');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (982, 31, 1739, '2023-10-08');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (983, 85, 5407, '2023-11-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (984, 47, 5554, '2021-03-08');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (985, 64, 1155, '2022-01-08');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (986, 93, 4089, '2021-11-03');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (987, 50, 1156, '2021-01-10');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (988, 22, 5623, '2023-09-06');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (989, 32, 327, '2021-10-19');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (990, 46, 3722, '2023-07-09');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (991, 23, 285, '2022-09-25');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (992, 54, 4564, '2022-04-28');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (993, 95, 4886, '2023-05-09');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (994, 19, 4443, '2020-04-15');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (995, 63, 1065, '2022-05-10');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (996, 49, 1543, '2022-04-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (997, 73, 4234, '2023-10-14');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (998, 80, 4248, '2023-06-27');
INSERT INTO watchlists (watch_id, user_id, title_id, viewed_at) VALUES (999, 92, 3492, '2020-04-03');
